date(year)	ssMean	ssStd	aaMean(nT)	aaStd(nT)
1.997789999999999964e+03	3.279999999999999716e+01	3.600000000000000089e+00	1.866935483870967616e+01	1.841051670622578129e+01
1.997874000000000024e+03	5.039999999999999858e+01	4.700000000000000178e+00	1.795416666666666572e+01	1.962104480667519013e+01
1.997958000000000084e+03	5.550000000000000000e+01	4.599999999999999645e+00	1.070564516129032206e+01	1.139494654844117605e+01
1.998041999999999916e+03	4.450000000000000000e+01	4.599999999999999645e+00	1.676612903225806406e+01	1.659022685050124934e+01
1.998123000000000047e+03	5.020000000000000284e+01	4.599999999999999645e+00	1.635267857142857295e+01	1.654905294992861187e+01
1.998203999999999951e+03	8.200000000000000000e+01	5.900000000000000355e+00	2.313709677419354804e+01	2.051055380475455436e+01
1.998288000000000011e+03	7.059999999999999432e+01	7.200000000000000178e+00	1.799583333333333357e+01	1.636395885186575327e+01
1.998371000000000095e+03	7.400000000000000000e+01	4.799999999999999822e+00	2.804032258064516014e+01	3.079560588511656150e+01
1.998454999999999927e+03	9.050000000000000000e+01	6.000000000000000000e+00	1.872083333333333499e+01	1.621371536607887620e+01
1.998538000000000011e+03	9.670000000000000284e+01	6.299999999999999822e+00	1.922580645161290391e+01	1.902665308390948340e+01
1.998623000000000047e+03	1.210999999999999943e+02	7.400000000000000355e+00	2.695967741935483986e+01	3.157579186899365808e+01
1.998707000000000107e+03	1.320000000000000000e+02	8.599999999999999645e+00	2.109166666666666501e+01	2.845508034116618390e+01
1.998789999999999964e+03	7.850000000000000000e+01	6.599999999999999645e+00	2.230241935483870819e+01	2.259427548007023034e+01
1.998874000000000024e+03	9.729999999999999716e+01	6.799999999999999822e+00	2.646249999999999858e+01	2.758605191789261468e+01
1.998958000000000084e+03	1.192000000000000028e+02	9.400000000000000355e+00	1.588709677419354804e+01	1.374726346810893496e+01
1.999041999999999916e+03	8.600000000000000000e+01	7.599999999999999645e+00	2.075806451612903203e+01	2.010230726917248134e+01
1.999123000000000047e+03	9.800000000000000000e+01	7.599999999999999645e+00	2.121428571428571530e+01	2.308985884826178392e+01
1.999203999999999951e+03	1.035000000000000000e+02	6.799999999999999822e+00	2.342338709677419217e+01	2.050634681008095583e+01
1.999288000000000011e+03	9.359999999999999432e+01	7.500000000000000000e+00	2.144583333333333286e+01	1.742786272913450318e+01
1.999371000000000095e+03	1.495999999999999943e+02	8.500000000000000000e+00	1.606048387096774022e+01	1.434877941615978791e+01
1.999454999999999927e+03	2.071999999999999886e+02	1.050000000000000000e+01	1.318750000000000000e+01	1.390511933605749384e+01
1.999538000000000011e+03	1.735000000000000000e+02	9.300000000000000711e+00	1.688709677419354804e+01	1.961985896393825612e+01
1.999623000000000047e+03	1.423000000000000114e+02	1.290000000000000036e+01	2.619758064516129181e+01	1.947861922852715821e+01
1.999707000000000107e+03	1.062999999999999972e+02	6.500000000000000000e+00	3.117083333333333428e+01	2.676378117230240861e+01
1.999789999999999964e+03	1.686999999999999886e+02	1.040000000000000036e+01	3.124193548387096797e+01	2.466317320181923378e+01
1.999874000000000024e+03	1.883000000000000114e+02	1.230000000000000071e+01	2.502499999999999858e+01	1.905123027523419665e+01
1.999958000000000084e+03	1.167999999999999972e+02	9.300000000000000711e+00	2.035080645161290391e+01	1.798077824918626888e+01
2.000041999999999916e+03	1.330999999999999943e+02	1.040000000000000036e+01	2.415725806451612812e+01	1.915986090505733941e+01
2.000124000000000024e+03	1.656999999999999886e+02	1.040000000000000036e+01	2.934051724137930961e+01	2.495220423698446766e+01
2.000205999999999904e+03	2.176999999999999886e+02	1.190000000000000036e+01	1.705645161290322420e+01	1.397422882594659477e+01
2.000289999999999964e+03	1.915000000000000000e+02	1.019999999999999929e+01	2.509583333333333499e+01	3.730062532057010571e+01
2.000373000000000047e+03	1.659000000000000057e+02	1.009999999999999964e+01	2.496370967741935587e+01	2.296093047273514287e+01
2.000455999999999904e+03	1.880000000000000000e+02	8.800000000000000711e+00	2.482083333333333286e+01	2.050907277212263935e+01
2.000539999999999964e+03	2.443000000000000114e+02	1.200000000000000000e+01	3.109274193548387188e+01	4.967632601828901073e+01
2.000624000000000024e+03	1.805000000000000000e+02	9.400000000000000355e+00	2.425806451612903203e+01	2.950064815245917060e+01
2.000708000000000084e+03	1.560000000000000000e+02	1.119999999999999929e+01	3.017500000000000071e+01	3.281187856554392113e+01
2.000790999999999940e+03	1.415999999999999943e+02	8.000000000000000000e+00	2.809677419354838790e+01	3.318676848530748913e+01
2.000874000000000024e+03	1.580999999999999943e+02	8.900000000000000355e+00	2.900833333333333286e+01	2.851593000217402718e+01
2.000958000000000084e+03	1.433000000000000114e+02	8.699999999999999289e+00	1.605645161290322420e+01	1.246110233004755941e+01
2.001041999999999916e+03	1.425999999999999943e+02	9.199999999999999289e+00	1.796774193548387188e+01	1.448521798463644039e+01
2.001123000000000047e+03	1.215000000000000000e+02	8.099999999999999645e+00	1.462500000000000000e+01	1.226939062987935891e+01
2.001203999999999951e+03	1.658000000000000114e+02	1.190000000000000036e+01	3.010483870967741993e+01	4.384187469288794858e+01
2.001288000000000011e+03	1.616999999999999886e+02	9.400000000000000355e+00	3.299166666666666714e+01	3.933721643967989223e+01
2.001371000000000095e+03	1.420999999999999943e+02	8.300000000000000711e+00	1.774193548387096797e+01	1.761179542776335083e+01
2.001454999999999927e+03	2.029000000000000057e+02	1.080000000000000071e+01	1.817916666666666714e+01	1.635992255397996331e+01
2.001538000000000011e+03	1.230000000000000000e+02	8.400000000000000355e+00	1.865725806451612812e+01	1.381120789248832281e+01
2.001623000000000047e+03	1.615000000000000000e+02	9.300000000000000711e+00	1.987500000000000000e+01	1.757233036210162780e+01
2.001707000000000107e+03	2.381999999999999886e+02	1.209999999999999964e+01	2.260833333333333428e+01	2.367463334222705029e+01
2.001789999999999964e+03	1.940999999999999943e+02	1.130000000000000071e+01	3.131854838709677580e+01	3.366951781880585060e+01
2.001874000000000024e+03	1.765999999999999943e+02	1.330000000000000071e+01	2.430416666666666714e+01	4.625710737431479913e+01
2.001958000000000084e+03	2.134000000000000057e+02	1.250000000000000000e+01	1.941935483870967616e+01	1.558798998722514639e+01
2.002041999999999916e+03	1.845999999999999943e+02	1.169999999999999929e+01	1.673790322580645196e+01	1.336068554319662027e+01
2.002123000000000047e+03	1.701999999999999886e+02	1.130000000000000071e+01	1.996428571428571530e+01	1.421576625455278098e+01
2.002203999999999951e+03	1.470999999999999943e+02	9.099999999999999645e+00	2.019354838709677580e+01	1.843807308321160221e+01
2.002288000000000011e+03	1.869000000000000057e+02	9.800000000000000711e+00	2.594166666666666643e+01	2.869517840838228651e+01
2.002371000000000095e+03	1.875000000000000000e+02	9.699999999999999289e+00	1.989919354838709609e+01	2.651068559963206184e+01
2.002454999999999927e+03	1.288000000000000114e+02	7.700000000000000178e+00	1.410833333333333250e+01	9.886687879275962487e+00
2.002538000000000011e+03	1.610000000000000000e+02	1.100000000000000000e+01	1.988306451612903203e+01	1.445203536158875757e+01
2.002623000000000047e+03	1.755999999999999943e+02	9.800000000000000711e+00	2.245161290322580783e+01	1.828729280248185063e+01
2.002707000000000107e+03	1.879000000000000057e+02	1.009999999999999964e+01	2.134583333333333499e+01	2.158783374894809270e+01
2.002789999999999964e+03	1.511999999999999886e+02	8.000000000000000000e+00	3.800806451612903203e+01	2.866533704436083596e+01
2.002874000000000024e+03	1.471999999999999886e+02	8.199999999999999289e+00	2.928750000000000142e+01	2.068283935416025088e+01
2.002958000000000084e+03	1.353000000000000114e+02	1.000000000000000000e+01	2.438709677419354804e+01	1.807765938916415038e+01
2.003041999999999916e+03	1.335000000000000000e+02	7.400000000000000355e+00	2.417741935483870819e+01	1.777731809080213665e+01
2.003123000000000047e+03	7.570000000000000284e+01	5.700000000000000178e+00	3.128125000000000000e+01	2.002111399448984486e+01
2.003203999999999951e+03	1.007000000000000028e+02	7.500000000000000000e+00	3.517338709677419217e+01	2.157690151180553784e+01
2.003288000000000011e+03	9.790000000000000568e+01	6.400000000000000355e+00	3.488333333333333286e+01	1.990715253928150830e+01
2.003371000000000095e+03	8.679999999999999716e+01	6.599999999999999645e+00	4.202016129032258362e+01	3.426079410751027865e+01
2.003454999999999927e+03	1.187000000000000028e+02	7.900000000000000355e+00	4.012083333333333002e+01	2.520676957959684472e+01
2.003538000000000011e+03	1.283000000000000114e+02	7.900000000000000355e+00	3.230645161290322420e+01	2.372649173370547615e+01
2.003623000000000047e+03	1.154000000000000057e+02	7.299999999999999822e+00	3.639516129032258362e+01	2.770533852957768062e+01
2.003707000000000107e+03	7.850000000000000000e+01	5.799999999999999822e+00	3.067083333333333428e+01	2.442531096981617367e+01
2.003789999999999964e+03	9.779999999999999716e+01	8.800000000000000711e+00	5.224193548387096797e+01	8.727338128046186227e+01
2.003874000000000024e+03	8.290000000000000568e+01	6.299999999999999822e+00	4.460000000000000142e+01	5.715642279452648467e+01
2.003958000000000084e+03	7.220000000000000284e+01	5.299999999999999822e+00	3.037903225806451601e+01	2.382905949639705057e+01
2.004041999999999916e+03	6.060000000000000142e+01	5.200000000000000178e+00	3.804838709677419217e+01	2.498656246565654016e+01
2.004124000000000024e+03	7.459999999999999432e+01	6.000000000000000000e+00	2.382327586206896441e+01	1.798679524156071352e+01
2.004205999999999904e+03	7.479999999999999716e+01	5.099999999999999645e+00	2.517741935483870819e+01	2.127775166508237348e+01
2.004289999999999964e+03	5.920000000000000284e+01	5.099999999999999645e+00	2.000833333333333286e+01	1.919092486625442007e+01
2.004373000000000047e+03	7.279999999999999716e+01	5.700000000000000178e+00	1.656854838709677580e+01	1.198299108370588861e+01
2.004455999999999904e+03	6.650000000000000000e+01	6.799999999999999822e+00	1.586666666666666714e+01	1.182471517157554608e+01
2.004539999999999964e+03	8.379999999999999716e+01	8.800000000000000711e+00	2.988306451612903203e+01	4.669226678696928445e+01
2.004624000000000024e+03	6.970000000000000284e+01	5.500000000000000000e+00	1.624193548387096797e+01	1.577813460893819197e+01
2.004708000000000084e+03	4.879999999999999716e+01	5.299999999999999822e+00	1.553749999999999964e+01	1.513132271426835196e+01
2.004790999999999940e+03	7.420000000000000284e+01	5.500000000000000000e+00	1.627822580645161210e+01	1.472870283408616565e+01
2.004874000000000024e+03	7.009999999999999432e+01	5.400000000000000355e+00	3.639583333333333570e+01	5.972671777330663190e+01
2.004958000000000084e+03	2.889999999999999858e+01	3.399999999999999911e+00	2.261693548387096797e+01	1.813308872580105202e+01
2.005041999999999916e+03	4.810000000000000142e+01	4.599999999999999645e+00	3.895967741935483986e+01	3.909085760485484684e+01
2.005123000000000047e+03	4.350000000000000000e+01	4.299999999999999822e+00	2.154017857142857295e+01	1.933465134997926782e+01
2.005203999999999951e+03	3.960000000000000142e+01	3.799999999999999822e+00	2.135483870967741993e+01	1.915458908560822238e+01
2.005288000000000011e+03	3.870000000000000284e+01	3.799999999999999822e+00	1.875416666666666643e+01	1.858365050177769362e+01
2.005371000000000095e+03	6.189999999999999858e+01	5.700000000000000178e+00	2.831048387096774022e+01	3.934222741318016148e+01
2.005454999999999927e+03	5.679999999999999716e+01	5.299999999999999822e+00	1.964166666666666572e+01	2.303450159844768308e+01
2.005538000000000011e+03	6.239999999999999858e+01	6.099999999999999645e+00	2.392741935483870819e+01	2.280887397593199850e+01
2.005623000000000047e+03	6.050000000000000000e+01	5.299999999999999822e+00	2.395967741935483986e+01	3.362768137613194597e+01
2.005707000000000107e+03	3.720000000000000284e+01	4.500000000000000000e+00	3.177083333333333215e+01	3.390983116008624165e+01
2.005789999999999964e+03	1.319999999999999929e+01	3.399999999999999911e+00	1.543145161290322598e+01	1.424169745079275273e+01
2.005874000000000024e+03	2.750000000000000000e+01	4.099999999999999645e+00	1.703333333333333499e+01	1.324539752350058919e+01
2.005958000000000084e+03	5.929999999999999716e+01	3.899999999999999911e+00	1.700806451612903203e+01	1.524953514243479447e+01
2.006041999999999916e+03	2.089999999999999858e+01	3.399999999999999911e+00	1.351612903225806406e+01	1.309055549165599430e+01
2.006123000000000047e+03	5.700000000000000178e+00	3.700000000000000178e+00	1.358482142857142883e+01	1.176032760280321021e+01
2.006203999999999951e+03	1.730000000000000071e+01	4.200000000000000178e+00	1.574193548387096797e+01	1.655848431184192293e+01
2.006288000000000011e+03	5.029999999999999716e+01	5.099999999999999645e+00	1.868750000000000000e+01	2.459095044421829712e+01
2.006371000000000095e+03	3.720000000000000284e+01	3.899999999999999911e+00	1.364112903225806406e+01	1.387778749736644279e+01
2.006454999999999927e+03	2.450000000000000000e+01	3.299999999999999822e+00	1.511250000000000071e+01	1.417068019127287037e+01
2.006538000000000011e+03	2.219999999999999929e+01	2.399999999999999911e+00	1.237500000000000000e+01	1.453972935919749787e+01
2.006623000000000047e+03	2.080000000000000071e+01	2.500000000000000000e+00	1.774193548387096797e+01	2.028720038545754178e+01
2.006707000000000107e+03	2.369999999999999929e+01	3.000000000000000000e+00	1.542083333333333250e+01	1.594371556357620889e+01
2.006789999999999964e+03	1.490000000000000036e+01	2.399999999999999911e+00	1.656048387096774022e+01	1.548999322428675463e+01
2.006874000000000024e+03	3.570000000000000284e+01	3.500000000000000000e+00	1.673750000000000071e+01	1.684840033207900944e+01
2.006958000000000084e+03	2.230000000000000071e+01	3.500000000000000000e+00	2.468951612903225978e+01	3.028780580383845233e+01
2.007041999999999916e+03	2.930000000000000071e+01	2.799999999999999822e+00	1.918951612903225978e+01	1.736353389846917850e+01
2.007123000000000047e+03	1.839999999999999858e+01	2.700000000000000178e+00	1.436607142857142883e+01	1.282227103778135380e+01
2.007203999999999951e+03	7.200000000000000178e+00	2.799999999999999822e+00	1.622177419354838790e+01	1.463849355727667856e+01
2.007288000000000011e+03	5.400000000000000355e+00	2.399999999999999911e+00	1.791666666666666785e+01	1.705509861856239340e+01
2.007371000000000095e+03	1.950000000000000000e+01	3.299999999999999822e+00	1.498790322580645196e+01	1.607454455654380965e+01
2.007454999999999927e+03	2.130000000000000071e+01	3.399999999999999911e+00	1.266249999999999964e+01	1.085312215063788166e+01
2.007538000000000011e+03	1.509999999999999964e+01	1.899999999999999911e+00	1.344354838709677402e+01	1.473190657314649066e+01
2.007623000000000047e+03	9.800000000000000711e+00	2.200000000000000178e+00	1.317741935483870996e+01	1.334078659182649851e+01
2.007707000000000107e+03	4.000000000000000000e+00	2.100000000000000089e+00	1.707083333333333286e+01	1.609655706371879802e+01
2.007789999999999964e+03	1.500000000000000000e+00	2.399999999999999911e+00	1.373387096774193594e+01	1.342969078918156356e+01
2.007874000000000024e+03	2.799999999999999822e+00	2.500000000000000000e+00	1.391249999999999964e+01	1.464114671340101381e+01
2.007958000000000084e+03	1.730000000000000071e+01	3.100000000000000089e+00	1.261290322580645196e+01	1.165340160599619779e+01
2.008041999999999916e+03	4.099999999999999645e+00	2.799999999999999822e+00	1.629435483870967616e+01	1.279861259126106354e+01
2.008124000000000024e+03	2.899999999999999911e+00	2.399999999999999911e+00	2.248706896551724199e+01	1.653392035917433844e+01
2.008205999999999904e+03	1.550000000000000000e+01	2.700000000000000178e+00	2.112500000000000000e+01	1.764606382591843214e+01
2.008289999999999964e+03	3.600000000000000089e+00	2.299999999999999822e+00	1.748750000000000071e+01	1.393346727906111227e+01
2.008373000000000047e+03	4.599999999999999645e+00	3.200000000000000178e+00	1.343951612903225801e+01	1.091852021277776608e+01
2.008455999999999904e+03	5.200000000000000178e+00	2.299999999999999822e+00	1.437500000000000000e+01	1.288801930735156276e+01
2.008539999999999964e+03	5.999999999999999778e-01	2.000000000000000000e+00	1.116935483870967794e+01	1.039713187358274027e+01
2.008624000000000024e+03	2.999999999999999889e-01	2.000000000000000000e+00	9.568548387096774022e+00	1.076786487758145228e+01
2.008708000000000084e+03	1.199999999999999956e+00	2.399999999999999911e+00	1.095416666666666750e+01	1.260861078676878755e+01
2.008790999999999940e+03	4.200000000000000178e+00	2.899999999999999911e+00	1.313306451612903203e+01	1.478019174530884605e+01
2.008874000000000024e+03	6.599999999999999645e+00	2.399999999999999911e+00	9.470833333333333215e+00	1.004527165580348580e+01
2.008958000000000084e+03	1.000000000000000000e+00	2.000000000000000000e+00	1.007258064516129004e+01	9.721254886385658267e+00
2.009041999999999916e+03	1.300000000000000044e+00	2.000000000000000000e+00	1.026612903225806406e+01	7.847445517150214656e+00
2.009123000000000047e+03	1.199999999999999956e+00	2.200000000000000178e+00	1.029017857142857117e+01	1.083688690654539855e+01
2.009203999999999951e+03	5.999999999999999778e-01	2.000000000000000000e+00	1.066129032258064591e+01	9.216383638245844168e+00
2.009288000000000011e+03	1.199999999999999956e+00	2.200000000000000178e+00	8.912499999999999645e+00	7.164484890765001168e+00
2.009371000000000095e+03	2.899999999999999911e+00	2.399999999999999911e+00	7.709677419354838968e+00	6.029864110099356189e+00
2.009454999999999927e+03	6.299999999999999822e+00	2.700000000000000178e+00	8.562500000000000000e+00	8.816901973860584718e+00
2.009538000000000011e+03	5.500000000000000000e+00	2.600000000000000089e+00	8.645161290322580072e+00	9.972295128769292916e+00
2.009623000000000047e+03	0.000000000000000000e+00	2.000000000000000000e+00	9.584677419354838079e+00	1.048890000348170304e+01
2.009707000000000107e+03	7.099999999999999645e+00	2.200000000000000178e+00	7.737499999999999822e+00	6.499507192857009841e+00
2.009789999999999964e+03	7.700000000000000178e+00	2.700000000000000178e+00	7.983870967741935054e+00	8.672336321526815439e+00
2.009874000000000024e+03	6.900000000000000355e+00	3.200000000000000178e+00	7.208333333333333037e+00	6.792637967355211970e+00
2.009958000000000084e+03	1.630000000000000071e+01	3.500000000000000000e+00	5.701612903225806051e+00	4.392955942719232176e+00
2.010041999999999916e+03	1.950000000000000000e+01	2.500000000000000000e+00	7.721774193548387011e+00	6.707543424214346572e+00
2.010123000000000047e+03	2.850000000000000000e+01	2.700000000000000178e+00	9.910714285714286476e+00	9.393722800957270636e+00
2.010203999999999951e+03	2.400000000000000000e+01	3.600000000000000089e+00	9.838709677419354094e+00	7.727607709745157649e+00
2.010288000000000011e+03	1.040000000000000036e+01	3.299999999999999822e+00	1.774583333333333357e+01	2.126181003518331991e+01
2.010371000000000095e+03	1.390000000000000036e+01	3.399999999999999911e+00	1.540725806451612989e+01	1.637364460476286609e+01
2.010454999999999927e+03	1.880000000000000071e+01	3.000000000000000000e+00	1.396250000000000036e+01	1.102207302416383072e+01
2.010538000000000011e+03	2.519999999999999929e+01	3.399999999999999911e+00	1.089112903225806406e+01	9.531370210002592103e+00
2.010623000000000047e+03	2.960000000000000142e+01	3.399999999999999911e+00	1.485887096774193594e+01	1.736306569526791321e+01
2.010707000000000107e+03	3.639999999999999858e+01	4.000000000000000000e+00	1.122916666666666607e+01	9.986323112415078640e+00
2.010789999999999964e+03	3.360000000000000142e+01	3.899999999999999911e+00	1.316129032258064591e+01	1.332193624935361420e+01
2.010874000000000024e+03	3.439999999999999858e+01	3.700000000000000178e+00	1.189583333333333393e+01	1.078857339837951912e+01
2.010958000000000084e+03	2.450000000000000000e+01	3.600000000000000089e+00	9.919354838709677935e+00	9.775790351839678038e+00
2.011041999999999916e+03	2.730000000000000071e+01	3.100000000000000089e+00	1.271370967741935409e+01	9.593485984514057208e+00
2.011123000000000047e+03	4.829999999999999716e+01	5.099999999999999645e+00	1.349553571428571352e+01	1.605848623221233140e+01
2.011203999999999951e+03	7.859999999999999432e+01	6.900000000000000355e+00	1.576209677419354804e+01	1.665263755502478560e+01
2.011288000000000011e+03	7.609999999999999432e+01	6.200000000000000178e+00	1.595416666666666750e+01	1.664312869141162921e+01
2.011371000000000095e+03	5.820000000000000284e+01	5.000000000000000000e+00	1.697580645161290391e+01	1.939091228355039220e+01
2.011454999999999927e+03	5.610000000000000142e+01	5.000000000000000000e+00	1.620833333333333215e+01	1.370060572464671189e+01
2.011538000000000011e+03	6.450000000000000000e+01	4.799999999999999822e+00	1.643145161290322420e+01	1.210718839351423348e+01
2.011623000000000047e+03	6.579999999999999716e+01	5.599999999999999645e+00	1.289919354838709609e+01	1.660820821144764636e+01
2.011707000000000107e+03	1.200999999999999943e+02	8.800000000000000711e+00	2.185833333333333428e+01	2.698542687987145428e+01
2.011789999999999964e+03	1.257000000000000028e+02	9.000000000000000000e+00	1.391935483870967794e+01	1.682288992385727155e+01
2.011874000000000024e+03	1.390999999999999943e+02	9.900000000000000355e+00	1.141249999999999964e+01	1.165764457698609569e+01
2.011958000000000084e+03	1.092999999999999972e+02	8.400000000000000355e+00	9.866935483870967971e+00	8.499195614445632430e+00
2.012041999999999916e+03	9.440000000000000568e+01	7.099999999999999645e+00	1.492741935483870996e+01	1.377624965767509480e+01
2.012124000000000024e+03	4.779999999999999716e+01	4.400000000000000355e+00	1.790517241379310320e+01	1.459745989256696141e+01
2.012205999999999904e+03	8.659999999999999432e+01	7.299999999999999822e+00	2.626612903225806406e+01	2.587987413059825315e+01
2.012289999999999964e+03	8.590000000000000568e+01	6.900000000000000355e+00	1.850000000000000000e+01	1.658035986742547507e+01
2.012373000000000047e+03	9.650000000000000000e+01	7.200000000000000178e+00	1.431451612903225801e+01	1.236270858168008147e+01
2.012455999999999904e+03	9.200000000000000000e+01	6.500000000000000000e+00	1.847916666666666785e+01	2.071713218503521858e+01
2.012539999999999964e+03	1.000999999999999943e+02	7.299999999999999822e+00	2.303225806451612812e+01	2.116522386729603156e+01
2.012624000000000024e+03	9.479999999999999716e+01	6.500000000000000000e+00	1.414516129032258007e+01	1.170896647624065068e+01
2.012708000000000084e+03	9.370000000000000284e+01	8.099999999999999645e+00	1.529583333333333250e+01	1.452956695749127292e+01
2.012790999999999940e+03	7.650000000000000000e+01	5.099999999999999645e+00	1.629435483870967616e+01	1.997372387792293225e+01
2.012874000000000024e+03	8.759999999999999432e+01	6.500000000000000000e+00	1.500000000000000000e+01	1.710531106605976603e+01
2.012958000000000084e+03	5.679999999999999716e+01	5.099999999999999645e+00	8.822580645161290036e+00	7.454213343209127984e+00
2.013041999999999916e+03	9.609999999999999432e+01	6.299999999999999822e+00	1.156048387096774199e+01	1.341897620336641239e+01
2.013123000000000047e+03	6.089999999999999858e+01	4.400000000000000355e+00	1.409821428571428648e+01	1.138761844961805991e+01
2.013203999999999951e+03	7.829999999999999716e+01	6.099999999999999645e+00	1.893548387096774022e+01	2.170819747627827923e+01
2.013288000000000011e+03	1.072999999999999972e+02	6.799999999999999822e+00	1.063333333333333286e+01	1.067858708922777922e+01
2.013371000000000095e+03	1.202000000000000028e+02	8.199999999999999289e+00	1.822177419354838790e+01	1.673185131613177035e+01
2.013454999999999927e+03	7.670000000000000284e+01	5.200000000000000178e+00	2.131666666666666643e+01	2.065328195603680683e+01
2.013538000000000011e+03	8.620000000000000284e+01	6.700000000000000178e+00	1.696774193548387188e+01	1.597802699065337961e+01
2.013623000000000047e+03	9.179999999999999716e+01	6.599999999999999645e+00	1.563306451612903203e+01	1.343737098527229357e+01
2.013707000000000107e+03	5.450000000000000000e+01	5.299999999999999822e+00	1.119999999999999929e+01	1.001964736571768455e+01
2.013789999999999964e+03	1.144000000000000057e+02	8.199999999999999289e+00	1.459677419354838790e+01	2.035488344149269224e+01
2.013874000000000024e+03	1.139000000000000057e+02	8.199999999999999289e+00	1.241666666666666607e+01	1.229402519745081612e+01
2.013958000000000084e+03	1.242000000000000028e+02	9.099999999999999645e+00	1.096774193548387011e+01	1.129618511387588242e+01
2.014041999999999916e+03	1.170000000000000000e+02	8.199999999999999289e+00	1.202419354838709609e+01	1.011782498436061850e+01
2.014123000000000047e+03	1.460999999999999943e+02	1.069999999999999929e+01	2.076339285714285765e+01	2.044335158927728457e+01
2.014203999999999951e+03	1.286999999999999886e+02	8.599999999999999645e+00	9.983870967741935942e+00	7.453061582403074148e+00
2.014288000000000011e+03	1.125000000000000000e+02	6.900000000000000355e+00	1.545416666666666750e+01	1.292760222568576545e+01
2.014371000000000095e+03	1.125000000000000000e+02	7.500000000000000000e+00	1.105241935483870996e+01	1.240094925938409354e+01
2.014454999999999927e+03	1.029000000000000057e+02	7.700000000000000178e+00	1.306666666666666643e+01	1.393809727170661894e+01
2.014538000000000011e+03	1.002000000000000028e+02	7.400000000000000355e+00	8.887096774193548043e+00	6.779606132602055801e+00
2.014623000000000047e+03	1.069000000000000057e+02	7.599999999999999645e+00	1.530241935483870996e+01	1.381798713055814609e+01
2.014707000000000107e+03	1.300000000000000000e+02	8.699999999999999289e+00	1.897083333333333499e+01	1.555377711807935448e+01
2.014789999999999964e+03	9.000000000000000000e+01	6.900000000000000355e+00	1.816532258064516014e+01	1.259163537224433149e+01
2.014874000000000024e+03	1.035999999999999943e+02	8.500000000000000000e+00	2.043333333333333357e+01	1.410007880198625685e+01
2.014958000000000084e+03	1.129000000000000057e+02	7.400000000000000355e+00	2.365725806451612812e+01	1.638816780774144632e+01
2.015041999999999916e+03	9.300000000000000000e+01	7.500000000000000000e+00	1.978629032258064413e+01	1.591657603537602483e+01
2.015123000000000047e+03	6.670000000000000284e+01	5.299999999999999822e+00	1.960267857142857295e+01	1.497522334570762048e+01
2.015203999999999951e+03	5.450000000000000000e+01	4.799999999999999822e+00	2.791935483870967616e+01	3.230814258051864840e+01
2.015288000000000011e+03	7.529999999999999716e+01	8.199999999999999289e+00	1.952499999999999858e+01	1.833119495104815400e+01
2.015371000000000095e+03	8.879999999999999716e+01	8.599999999999999645e+00	1.495967741935483808e+01	1.402756456545031227e+01
2.015454999999999927e+03	6.650000000000000000e+01	6.299999999999999822e+00	2.168333333333333357e+01	3.035662567253188726e+01
2.015538000000000011e+03	6.579999999999999716e+01	5.700000000000000178e+00	1.689919354838709609e+01	1.699341426499965735e+01
2.015623000000000047e+03	6.440000000000000568e+01	5.200000000000000178e+00	2.534677419354838790e+01	2.164357326754806365e+01
2.015707000000000107e+03	7.859999999999999432e+01	6.400000000000000355e+00	2.687916666666666643e+01	2.692733244565619799e+01
2.015789999999999964e+03	6.360000000000000142e+01	5.400000000000000355e+00	2.471370967741935587e+01	2.340428977317364811e+01
2.015874000000000024e+03	6.220000000000000284e+01	5.200000000000000178e+00	2.304583333333333428e+01	2.133097276979077250e+01
2.015958000000000084e+03	5.800000000000000000e+01	5.400000000000000355e+00	2.635080645161290391e+01	2.437116221555165296e+01
2.016041999999999916e+03	5.700000000000000000e+01	4.700000000000000178e+00	1.811290322580645196e+01	1.586394251806407851e+01
2.016124000000000024e+03	5.639999999999999858e+01	5.099999999999999645e+00	1.886206896551724199e+01	1.867341672729192226e+01
2.016205999999999904e+03	5.410000000000000142e+01	4.900000000000000355e+00	2.041129032258064413e+01	1.914967029817004729e+01
2.016288000000000011e+03	3.789999999999999858e+01	3.500000000000000000e+00	1.697500000000000142e+01	1.723584564214938908e+01
2.016373000000000047e+03	5.150000000000000000e+01	4.700000000000000178e+00	2.195161290322580783e+01	2.048676001978401473e+01
2.016454999999999927e+03	2.050000000000000000e+01	2.000000000000000000e+00	1.617083333333333428e+01	1.502886054581502684e+01
2.016539999999999964e+03	3.239999999999999858e+01	3.799999999999999822e+00	1.811290322580645196e+01	1.476247950883249516e+01
2.016624000000000024e+03	5.020000000000000284e+01	4.500000000000000000e+00	1.833870967741935587e+01	1.636128746056757066e+01
2.016705999999999904e+03	4.460000000000000142e+01	3.799999999999999822e+00	2.649166666666666714e+01	2.319464587404218392e+01
2.016790999999999940e+03	3.339999999999999858e+01	3.100000000000000089e+00	2.664919354838709609e+01	2.375076228307325366e+01
2.016873000000000047e+03	2.139999999999999858e+01	2.600000000000000089e+00	1.788749999999999929e+01	1.571410758151201215e+01
2.016958000000000084e+03	1.850000000000000000e+01	2.399999999999999911e+00	1.889516129032258007e+01	1.744660913000792135e+01
2.017041999999999916e+03	2.610000000000000142e+01	2.500000000000000000e+00	1.922580645161290391e+01	1.379565073450127066e+01
